Package_Name,IO_Operations,File_Operations,Network_Operations,Time_Operations,Security_Operations,Process_Operations,Read_Processes,Write_Processes,Read_Data_Transfer,Write_Data_Transfer,File_Access_Processes,Total_Dependencies_List,Direct_Dependencies_List,Indirect_Dependencies_List,Root_DIR_Access,Temp_DIR_Access,Home_DIR_Access,User_DIR_Access,Sys_DIR_Access,Etc_DIR_Access,Other_DIR_Access,Local_IPs_Access,Remote_IPs_Access,Local_Port_Access,Remote_Port_Access,Total_Dependencies,Direct_Dependencies,Indirect_Dependencies,Pattern_4,Pattern_5,Pattern_6,Pattern_7,Pattern_8,Pattern_9,Pattern_10,Level
rwquests-2.28.1.tar.gz,ioctl,pipe2,,,,"wait4, vfork, getpid","systemd-logind, opensnoop-bpfcc, sudo, journal-offline, pgrep","opensnoop-bpfcc, strace, StreamT~ns, pip, Indexed~IO","opensnoop-bpfcc, filetop-bpfcc, systemd-logind, pip, pgrep","StreamT~ns, pip, opensnoop-bpfcc, strace, sqldb:c~lite","gnome-system-mo, pgrep, pip, sudo, StreamT~ns",certifi-2024.12.14; charset_normalizer-3.4.1; idna-3.10; rwquests-2.28.1; urllib3-1.26.20;,,"certifi>=2017.4.17; charset_normalizer<4,>=2; idna<4,>=2.5; urllib3<1.27,>=1.21.1;",440,1584,3915,13364,1070,3065,14582,2,70,377,24,1,0,0,newfstatat -> newfstatat -> openat,ioctl -> ioctl -> ioctl,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,newfstatat -> newfstatat -> openat -> no-error -> no-fd,openat -> fstat -> getdents64 -> no-error -> no-fd,1
saazszxcdz-0.1.0.tar.gz,"ioctl, poll",,uname,,,"wait4, getpid","systemd-logind, opensnoop-bpfcc, sudo, journal-offline, pgrep","opensnoop-bpfcc, strace, StreamT~ns, pip, sqldb:c~lite","opensnoop-bpfcc, filetop-bpfcc, systemd-logind, pip, pgrep","StreamT~ns, pip, strace, opensnoop-bpfcc, sqldb:c~lite","gnome-system-mo, pgrep, pip, sudo, StreamT~ns",saazszxcdz-0.1.0;,,,515,222,4897,6355,1074,3659,6213,2,23,194,7,0,0,0,newfstatat -> openat -> fstat,close -> newfstatat -> newfstatat,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,newfstatat -> newfstatat -> openat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,close -> newfstatat -> newfstatat -> no-error -> no-fd,1
sc-concurrent-log-handler-0.0.14.tar.gz,,,,,,,"systemd-logind, opensnoop-bpfcc, sudo, filetop-bpfcc, pgrep","opensnoop-bpfcc, strace, StreamT~ns, snapd, Indexed~IO","opensnoop-bpfcc, filetop-bpfcc, systemd-logind, pip, gnome-system-mo","StreamT~ns, opensnoop-bpfcc, pip, strace, sqldb:c~lite","gnome-system-mo, sudo, pip, systemd-logind, StreamT~ns",concurrent-log-handler-0.9.25; portalocker-3.0.0; sc-concurrent-log-handler-0.0.14;,,concurrent-log-handler>=0.9.24; portalocker>=1.6.0;,5,243,3153,1280,409,415,808,3,35,181,16,0,0,0,,,,,,,,1
scikti-learn-0.1.tar.gz,ioctl,pipe2,"getrandom, uname",,faccessat,"wait4, clone, getpid","opensnoop-bpfcc, pgrep, filetop-bpfcc, tcpstates-bpfcc, python3.8","strace, opensnoop-bpfcc, python3.8, pip, sftp-server","filetop-bpfcc, python3.8, pgrep, opensnoop-bpfcc, clear","strace, python3.8, opensnoop-bpfcc, pip, sftp-server","clear, systemd-oomd, pgrep, python3.8, pip",scikti-learn-0.1;,,,0,34,176,375,110,35,277,2,127,311,33,0,0,0,newfstatat -> openat -> fstat,fstat -> ioctl -> lseek,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,newfstatat -> newfstatat -> openat -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,close -> newfstatat -> newfstatat -> no-error -> no-fd,0
secretslib-0.1.0.tar.gz,"ioctl, poll",pipe2,uname,,,"wait4, vfork, getpid","tracker-miner-f, opensnoop-bpfcc, systemd-logind, filetop-bpfcc, tcpstates-bpfcc","opensnoop-bpfcc, strace, StreamTrans, sqldb:c~lite, dpkg","opensnoop-bpfcc, tracker-miner-f, filetop-bpfcc, pip, gnome-system-mo","StreamTrans, strace, pip, opensnoop-bpfcc, apt","gnome-system-mo, pgrep, pip, tracker-miner-f, StreamTrans",secretslib-0.1.0;,,,9,95,1059,2009,1056,500,3590,2,18,64,8,0,0,0,openat -> fstat -> ioctl,newfstatat -> newfstatat -> openat,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,newfstatat -> newfstatat -> openat -> no-error -> no-fd,fstat -> ioctl -> lseek -> error=ENOENT -> no-fd,ioctl -> lseek -> lseek -> no-error -> no-fd,1
secrevthree-0.0.1.tar.gz,,,,,,,"tracker-miner-f, opensnoop-bpfcc, filetop-bpfcc, systemd-logind, pgrep","opensnoop-bpfcc, strace, StreamTrans, pip, sqldb:c~lite","opensnoop-bpfcc, filetop-bpfcc, tracker-miner-f, pip, systemd-logind","opensnoop-bpfcc, pip, strace, StreamTrans, sqldb:c~lite","pgrep, pip, opensnoop-bpfcc, gnome-system-mo, systemd-logind",secrevthree-0.0.1;,,,515,151,3879,2556,937,681,1057,2,25,49,10,0,0,0,clock_gettime -> lseek -> clock_gettime,read -> read -> clock_gettime,clock_gettime -> clock_gettime -> clock_gettime -> no-error -> no-fd,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,clock_gettime -> lseek -> clock_gettime -> no-error -> no-fd,lseek -> clock_gettime -> lseek -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,0
seleeniumm-1.0.0.tar.gz,,,,,,,"tracker-miner-f, opensnoop-bpfcc, systemd-logind, tcpstates-bpfcc, filetop-bpfcc","opensnoop-bpfcc, strace, StreamTrans, sqldb:c~lite, pip","opensnoop-bpfcc, tracker-miner-f, filetop-bpfcc, pip, gnome-system-mo","StreamTrans, opensnoop-bpfcc, pip, strace, sqldb:c~lite","gnome-system-mo, pip, pgrep, tracker-miner-f, StreamTrans",seleeniumm-1.0.0;,,,515,142,3803,2598,839,738,1214,2,66,222,20,0,0,0,clock_gettime -> clock_gettime -> newfstatat,clock_gettime -> newfstatat -> newfstatat,clock_gettime -> clock_gettime -> clock_gettime -> no-error -> no-fd,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,newfstatat -> newfstatat -> openat -> no-error -> no-fd,clock_gettime -> clock_gettime -> newfstatat -> no-error -> no-fd,clock_gettime -> newfstatat -> newfstatat -> no-error -> no-fd,0
selemnim-1.0.0.tar.gz,"ioctl, poll",,uname,,,,"tracker-miner-f, opensnoop-bpfcc, systemd-logind, pgrep, tcpstates-bpfcc","opensnoop-bpfcc, strace, StreamTrans, Classif~date, sqldb:c~lite","opensnoop-bpfcc, tracker-miner-f, filetop-bpfcc, pip, systemd-logind","StreamTrans, strace, opensnoop-bpfcc, Classif~date, pip","gnome-system-mo, pgrep, pip, tracker-miner-f, StreamTrans",selemnim-1.0.0;,,,515,141,3807,4114,793,1077,5788,2,14,122,3,0,0,0,fstat -> ioctl -> lseek,openat -> fstat -> ioctl,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,newfstatat -> newfstatat -> openat -> no-error -> no-fd,openat -> fstat -> ioctl -> no-error -> no-fd,fstat -> ioctl -> lseek -> no-error -> no-fd,1
seleunium-1.0.0.tar.gz,"ioctl, poll",,uname,,,"wait4, getpid","opensnoop-bpfcc, pgrep, tcpstates-bpfcc, filetop-bpfcc, pip","opensnoop-bpfcc, strace, StreamT~s, StreamT~ns, Indexed~IO","opensnoop-bpfcc, filetop-bpfcc, pgrep, pip, tcpstates-bpfcc","StreamT~s, strace, StreamT~ns, opensnoop-bpfcc, pip","pgrep, gnome-system-mo, pip, opensnoop-bpfcc, StreamT~s",seleunium-1.0.0;,,,0,51,414,320,127,100,824,2,26,38,11,0,0,0,newfstatat -> newfstatat -> openat,read -> read -> close,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,newfstatat -> newfstatat -> openat -> no-error -> no-fd,read -> read -> close -> no-error -> no-fd,0
selleniium-1.0.0.tar.gz,"ioctl, poll",pipe2,"getrandom, uname",,geteuid,"vfork, wait4, getpid","opensnoop-bpfcc, filetop-bpfcc, tcpstates-bpfcc, pgrep, pip","opensnoop-bpfcc, strace, StreamT~s, StreamT~ns, Indexed~IO","opensnoop-bpfcc, filetop-bpfcc, pip, gnome-system-mo, pgrep","StreamT~s, strace, pip, StreamT~ns, opensnoop-bpfcc","gnome-system-mo, pgrep, pip, StreamT~s, sqldb:c~lite",selleniium-1.0.0;,,,519,135,3465,2522,475,605,1426,1,7,17,2,6,0,5,poll -> read -> read,newfstatat -> openat -> fstat,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,read -> read -> poll -> no-error -> no-fd,read -> poll -> read -> error=EAGAIN -> no-fd,poll -> read -> read -> no-error -> fd=4,0
selunium-1.0.0.tar.gz,"ioctl, poll",pipe2,uname,,,"wait4, vfork, getpid","opensnoop-bpfcc, tcpstates-bpfcc, filetop-bpfcc, pgrep, pip","opensnoop-bpfcc, strace, StreamT~s, StreamT~ns, Indexed~IO","opensnoop-bpfcc, filetop-bpfcc, pip, gnome-system-mo, tcpstates-bpfcc","StreamT~s, strace, pip, StreamT~ns, opensnoop-bpfcc","gnome-system-mo, pgrep, pip, StreamT~s, sqldb:c~lite",selunium-1.0.0;,,,4,43,398,749,1167,216,467,3,14,101,8,16,4,12,newfstatat -> newfstatat -> openat,close -> newfstatat -> newfstatat,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,newfstatat -> newfstatat -> openat -> no-error -> no-fd,close -> newfstatat -> newfstatat -> no-error -> no-fd,1
sentinelonesdk-1.0.0.tar.gz,"ioctl, poll",pipe2,uname,,,"wait4, vfork, getpid","opensnoop-bpfcc, filetop-bpfcc, tcpstates-bpfcc, pgrep, pip","opensnoop-bpfcc, StreamT~s, strace, StreamT~ns, pip","opensnoop-bpfcc, filetop-bpfcc, pip, tcpstates-bpfcc, pgrep","StreamT~s, pip, opensnoop-bpfcc, StreamT~ns, sqldb:c~lite","pgrep, gnome-system-mo, pip, opensnoop-bpfcc, StreamT~s",SentinelOneSDK-1.0.0;,,,506,112,2498,1826,488,540,2048,0,0,0,0,13,0,12,fstat -> ioctl -> lseek,openat -> fstat -> ioctl,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,newfstatat -> newfstatat -> openat -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,openat -> fstat -> ioctl -> no-error -> no-fd,0
setup1nter-0.0.1.tar.gz,"poll, ioctl",,uname,,,,"opensnoop-bpfcc, filetop-bpfcc, tcpstates-bpfcc, pgrep, pip","opensnoop-bpfcc, strace, StreamT~s, Indexed~IO, StreamT~ns","opensnoop-bpfcc, filetop-bpfcc, pip, gnome-system-mo, tcpstates-bpfcc","StreamT~s, pip, strace, StreamT~ns, opensnoop-bpfcc","gnome-system-mo, pip, pgrep, StreamT~s, sqldb:c~lite",setup1nter-0.0.1;,,,0,54,455,343,120,99,1004,2,62,96,26,0,0,0,newfstatat -> openat -> fstat,fstat -> ioctl -> lseek,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,newfstatat -> newfstatat -> openat -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,close -> newfstatat -> newfstatat -> no-error -> no-fd,0
setupint3s-0.0.2.tar.gz,"ioctl, poll",pipe2,"getrandom, uname",,geteuid,"vfork, wait4, getpid","opensnoop-bpfcc, filetop-bpfcc, tcpstates-bpfcc, pgrep, pip","opensnoop-bpfcc, strace, StreamT~s, StreamT~ns, Indexed~IO","opensnoop-bpfcc, filetop-bpfcc, pip, pgrep, gnome-system-mo","StreamT~s, pip, strace, StreamT~ns, opensnoop-bpfcc","pgrep, gnome-system-mo, pip, StreamT~s, sqldb:c~lite",setupint3s-0.0.2;,,,519,144,3541,2715,1186,684,4209,2,55,142,24,0,0,0,poll -> read -> read,newfstatat -> openat -> fstat,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,read -> read -> poll -> no-error -> no-fd,read -> poll -> read -> error=EAGAIN -> no-fd,poll -> read -> read -> no-error -> fd=4,0
simplyjson-0.1.tar.gz,"poll, ioctl",pipe2,uname,,,"vfork, wait4, getpid","opensnoop-bpfcc, filetop-bpfcc, pgrep, tcpstates-bpfcc, systemd-logind","opensnoop-bpfcc, strace, StreamT~s, Indexed~IO, StreamT~ns","opensnoop-bpfcc, filetop-bpfcc, pip, gnome-system-mo, pgrep","StreamT~s, strace, pip, apt-check, opensnoop-bpfcc","gnome-system-mo, pgrep, pip, StreamT~s, sqldb:c~lite",joblib-1.4.2; numpy-2.2.1; scikit-learn-1.6.0; scipy-1.14.1; simplyjson-0.1; threadpoolctl-3.5.0;,,joblib>=1.2.0; numpy>=1.19.5; scikit-learn; scipy>=1.6.0; threadpoolctl>=3.1.0;,516,180,4424,3069,1207,817,6997,2,38,224,13,0,0,0,fstat -> ioctl -> lseek,openat -> fstat -> ioctl,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,newfstatat -> newfstatat -> openat -> no-error -> no-fd,openat -> fstat -> ioctl -> no-error -> no-fd,ioctl -> lseek -> lseek -> error=ENOENT -> no-fd,1
sintaxisoyyo-0.8.tar.gz,"ioctl, poll",,uname,,,"wait4, getpid","opensnoop-bpfcc, pgrep, filetop-bpfcc, pip, gnome-system-mo","opensnoop-bpfcc, strace, pip, sqldb:c~lite, BgIOThr~ool","opensnoop-bpfcc, filetop-bpfcc, pip, pgrep, gnome-system-mo","strace, pip, opensnoop-bpfcc, sqldb:c~lite, BgIOThr~ool","pgrep, gnome-system-mo, pip, strace, opensnoop-bpfcc",sintaxisoyyo-0.8;,,,0,57,621,772,1191,259,6404,2,53,308,19,1,0,0,newfstatat -> newfstatat -> openat,ioctl -> ioctl -> ioctl,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,fstat -> ioctl -> lseek -> no-error -> no-fd,newfstatat -> newfstatat -> openat -> no-error -> no-fd,1
soup2-1.tar.gz,"ioctl, poll",pipe2,uname,,,"wait4, vfork, getpid","opensnoop-bpfcc, pgrep, tcpstates-bpfcc, filetop-bpfcc, gnome-system-mo","opensnoop-bpfcc, strace, StreamTrans, Classif~date, StreamT~ns","opensnoop-bpfcc, filetop-bpfcc, pgrep, pip, gnome-system-mo","StreamTrans, strace, pip, opensnoop-bpfcc, Classif~date","pgrep, gnome-system-mo, StreamTrans, pip, sqldb:c~lite",certifi-2024.12.14; charset-normalizer-3.4.1; colorama-0.4.6; idna-3.10; requests-2.32.3; soup2-1; urllib3-2.3.0;,,"certifi>=2017.4.17; charset-normalizer<4,>=2; colorama; idna<4,>=2.5; requests; urllib3<3,>=1.21.1;",519,65,3096,2695,1204,759,6267,2,11,34,2,0,0,0,openat -> fstat -> ioctl,ioctl -> lseek -> lseek,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,openat -> fstat -> ioctl -> no-error -> no-fd,ioctl -> lseek -> lseek -> error=ENOENT -> no-fd,lseek -> lseek -> lseek -> no-error -> no-fd,1
stackstorm-runner-action-chain-1.0.0.tar.gz,"ioctl, poll",,uname,,,"wait4, getpid","opensnoop-bpfcc, tcpstates-bpfcc, filetop-bpfcc, pgrep, nautilus","opensnoop-bpfcc, strace, StreamT~ns, StreamTrans, sqldb:c~lite","opensnoop-bpfcc, filetop-bpfcc, pip, gnome-system-mo, tcpstates-bpfcc","StreamT~ns, StreamTrans, strace, pip, opensnoop-bpfcc","gnome-system-mo, pgrep, pip, StreamT~ns, opensnoop-bpfcc",stackstorm-runner-action-chain-1.0.0;,,,0,0,1,183,1150,100,192,3,30,69,15,1,1,0,newfstatat -> openat -> fstat,fstat -> ioctl -> lseek,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,lseek -> lseek -> lseek -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,fstat -> ioctl -> lseek -> no-error -> no-fd,1
stringe-0.0.1.tar.gz,"ioctl, poll",pipe2,"getrandom, uname",,geteuid,"vfork, wait4, getpid","opensnoop-bpfcc, filetop-bpfcc, tcpstates-bpfcc, pgrep, pip","opensnoop-bpfcc, strace, StreamT~ns, StreamTrans, sqldb:c~lite","opensnoop-bpfcc, filetop-bpfcc, pip, gnome-system-mo, pgrep","StreamT~ns, strace, pip, StreamTrans, opensnoop-bpfcc","gnome-system-mo, pgrep, pip, StreamT~ns, opensnoop-bpfcc",stringe-0.0.1;,,,515,174,3558,2264,1169,586,4086,3,17,34,9,0,0,0,fstat -> ioctl -> lseek,openat -> fstat -> ioctl,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,newfstatat -> newfstatat -> openat -> no-error -> no-fd,fstat -> ioctl -> lseek -> error=ENOENT -> no-fd,ioctl -> lseek -> lseek -> no-error -> no-fd,1
sudo2-2.7.0.tar.gz,"ioctl, poll",pipe2,"getrandom, uname",,geteuid,"vfork, wait4, getpid","opensnoop-bpfcc, pgrep, tcpstates-bpfcc, filetop-bpfcc, pip","strace, opensnoop-bpfcc, StreamT~ns, pip, StreamTrans","opensnoop-bpfcc, filetop-bpfcc, pip, pgrep, gnome-system-mo","strace, StreamT~ns, pip, opensnoop-bpfcc, sqldb:c~lite","pgrep, pip, gnome-system-mo, StreamT~ns, strace",sudo2-2.7.0;,,,0,139,928,707,595,87,635,2,18,39,9,0,0,0,fstat -> ioctl -> lseek,openat -> fstat -> ioctl,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,newfstatat -> newfstatat -> openat -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,openat -> fstat -> ioctl -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,0
syscolorv2-1.0.0-py3-none-any.tar.gz,"ioctl, poll",pipe2,uname,,,"vfork, wait4, getpid","opensnoop-bpfcc, filetop-bpfcc, tcpstates-bpfcc, pgrep, systemd-logind","opensnoop-bpfcc, strace, StreamT~ns, sqldb:c~lite, pip","opensnoop-bpfcc, filetop-bpfcc, pip, tcpstates-bpfcc, pgrep","StreamT~ns, strace, pip, opensnoop-bpfcc, sqldb:c~lite","gnome-system-mo, pgrep, pip, StreamT~ns, opensnoop-bpfcc",syscolorv2-1.0.0;,,,519,74,3124,2065,716,606,2082,2,22,63,12,1,0,0,read -> poll -> read,poll -> read -> read,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,read -> read -> poll -> no-error -> no-fd,read -> poll -> read -> error=EAGAIN -> no-fd,poll -> read -> read -> no-error -> fd=3,1
tensnflow-1.0.0.tar.gz,"ioctl, poll",,"getrandom, uname",clock_gettime,geteuid,getpid,"opensnoop-bpfcc, pgrep, tcpstates-bpfcc, filetop-bpfcc, gnome-system-mo","strace, opensnoop-bpfcc, StreamTrans, sqldb:c~lite, pip","opensnoop-bpfcc, filetop-bpfcc, pgrep, gnome-system-mo, pip","StreamTrans, strace, pip, sqldb:c~lite, opensnoop-bpfcc","gnome-system-mo, pgrep, StreamTrans, pip, clear",tensnflow-1.0.0;,,,506,20,2248,1159,34,341,487,3,23,113,11,0,0,0,openat -> fstat -> ioctl,ioctl -> lseek -> lseek,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,fstat -> ioctl -> lseek -> no-error -> no-fd,openat -> fstat -> ioctl -> no-error -> no-fd,newfstatat -> openat -> fstat -> error=ENOENT -> no-fd,ioctl -> lseek -> lseek -> error=ENOTTY -> no-fd,1
tensofllow-1.0.0.tar.gz,"ioctl, poll",pipe2,"getrandom, uname",clock_gettime,geteuid,"vfork, wait4, getpid","opensnoop-bpfcc, tcpstates-bpfcc, filetop-bpfcc, pgrep, pip","opensnoop-bpfcc, strace, StreamTrans, Classif~date, sqldb:c~lite","opensnoop-bpfcc, filetop-bpfcc, pip, tcpstates-bpfcc, pgrep","StreamTrans, strace, Classif~date, pip, opensnoop-bpfcc","pgrep, gnome-system-mo, pip, opensnoop-bpfcc, sqldb:c~lite",tensofllow-1.0.0;,,,515,134,3476,2206,823,528,2168,3,9,33,4,1,0,0,,,,,,,,1
tensoflpw-1.0.0.tar.gz,"ioctl, poll",,uname,clock_gettime,,,"opensnoop-bpfcc, filetop-bpfcc, tcpstates-bpfcc, pgrep, pip","opensnoop-bpfcc, StreamTrans, strace, sqldb:c~lite, pip","opensnoop-bpfcc, filetop-bpfcc, pip, tcpstates-bpfcc, gnome-system-mo","StreamTrans, pip, sqldb:c~lite, opensnoop-bpfcc, strace","pip, gnome-system-mo, pgrep, StreamTrans, opensnoop-bpfcc",tensoflpw-1.0.0;,,,0,6,9,170,1155,105,216,2,19,69,11,0,0,0,openat -> fstat -> ioctl,newfstatat -> newfstatat -> openat,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,newfstatat -> newfstatat -> openat -> no-error -> no-fd,fstat -> ioctl -> lseek -> error=ENOENT -> no-fd,ioctl -> lseek -> lseek -> no-error -> no-fd,1
tensoflqw-1.0.0.tar.gz,ioctl,,"getrandom, uname",clock_gettime,,getpid,"opensnoop-bpfcc, filetop-bpfcc, tcpstates-bpfcc, pgrep, pip","opensnoop-bpfcc, strace, pip, sqldb:c~lite, dpkg-divert","opensnoop-bpfcc, filetop-bpfcc, pip, pgrep, tcpstates-bpfcc","pip, opensnoop-bpfcc, sqldb:c~lite, strace, dpkg-divert","pgrep, pip, gnome-system-mo, opensnoop-bpfcc, grep",tensoflqw-1.0.0;,,,18,65,2545,867,473,428,1216,3,7,33,3,0,0,0,openat -> fstat -> ioctl,newfstatat -> newfstatat -> openat,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,fstat -> ioctl -> lseek -> no-error -> no-fd,openat -> fstat -> ioctl -> no-error -> no-fd,newfstatat -> openat -> fstat -> error=ENOENT -> no-fd,ioctl -> lseek -> lseek -> error=ENOTTY -> no-fd,1
tensrflwo-2.5.1.tar.gz,"ioctl, poll",pipe2,uname,clock_gettime,geteuid,"vfork, wait4, getpid","opensnoop-bpfcc, filetop-bpfcc, tcpstates-bpfcc, pgrep, pip","strace, opensnoop-bpfcc, StreamTrans, sqldb:c~lite, pip","opensnoop-bpfcc, filetop-bpfcc, pip, gnome-system-mo, tcpstates-bpfcc","StreamTrans, strace, pip, opensnoop-bpfcc, sqldb:c~lite","gnome-system-mo, pip, pgrep, StreamTrans, sqldb:c~lite",tensrflwo-2.5.1;,,,0,98,705,414,482,60,273,2,29,34,9,1,0,0,newfstatat -> newfstatat -> openat,close -> newfstatat -> newfstatat,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,newfstatat -> newfstatat -> openat -> no-error -> no-fd,close -> newfstatat -> newfstatat -> no-error -> no-fd,1
tequests-2.28.1.tar.gz,"poll, ioctl",pipe2,uname,clock_gettime,,"vfork, wait4, getpid","opensnoop-bpfcc, filetop-bpfcc, tcpstates-bpfcc, pgrep, pip","opensnoop-bpfcc, strace, StreamTrans, pip, sqldb:c~lite","opensnoop-bpfcc, filetop-bpfcc, pip, tcpstates-bpfcc, pgrep","strace, StreamTrans, opensnoop-bpfcc, pip, sqldb:c~lite","pgrep, pip, opensnoop-bpfcc, gnome-system-mo, StreamTrans",certifi-2024.12.14; charset_normalizer-3.4.1; idna-3.10; tequests-2.28.1; urllib3-1.26.20;,,"certifi>=2017.4.17; charset_normalizer<4,>=2; idna<4,>=2.5; urllib3<1.27,>=1.21.1;",18,137,2221,1547,851,656,5249,1,10,105,2,0,0,0,newfstatat -> newfstatat -> openat,fstat -> ioctl -> lseek,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,read -> read -> read -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,fstat -> ioctl -> lseek -> no-error -> no-fd,openat -> fstat -> ioctl -> no-error -> no-fd,0
test-23234231-0.1.tar.gz,ioctl,pipe2,"getrandom, uname",,"geteuid, fchmodat","wait4, clone, getpid","pgrep, opensnoop-bpfcc, filetop-bpfcc, tcpstates-bpfcc, pip","strace, opensnoop-bpfcc, pip, filetop-bpfcc, systemd","filetop-bpfcc, pgrep, pip, opensnoop-bpfcc, tcpstates-bpfcc","strace, pip, opensnoop-bpfcc, filetop-bpfcc, 9","pgrep, pip, systemd-oomd, python, clear",test_23234231-0.1;,,,0,88,749,387,110,39,480,2,10,36,5,1,0,0,fstat -> ioctl -> lseek,openat -> fstat -> ioctl,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,newfstatat -> newfstatat -> openat -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,openat -> fstat -> ioctl -> no-error -> no-fd,fstat -> ioctl -> lseek -> error=ENOENT -> no-fd,1
test_23234231-0.1.tar.gz,"ioctl, poll",pipe2,"getrandom, uname",clock_gettime,geteuid,"vfork, wait4, getpid","opensnoop-bpfcc, tcpstates-bpfcc, filetop-bpfcc, pgrep, pip","strace, opensnoop-bpfcc, StreamTrans, sqldb:c~lite, pip","opensnoop-bpfcc, filetop-bpfcc, pip, gnome-system-mo, tcpstates-bpfcc","StreamTrans, strace, pip, sqldb:c~lite, opensnoop-bpfcc","gnome-system-mo, pip, pgrep, StreamTrans, sqldb:c~lite",test_23234231-0.1;,,,0,63,1504,716,1151,144,201,2,45,66,20,1,0,0,close -> newfstatat -> newfstatat,read -> read -> close,newfstatat -> newfstatat -> newfstatat -> no-error -> no-fd,newfstatat -> openat -> fstat -> no-error -> no-fd,newfstatat -> newfstatat -> openat -> no-error -> no-fd,close -> newfstatat -> newfstatat -> no-error -> no-fd,read -> read -> close -> no-error -> no-fd,0
